Tube number,Number in tube,Label_color,Species,Type,Genotype,Sample.id,Preservation,Transport,Storage,Inital Location,Final Location,Freezer/Fridge,Date Added to Freezer/Fridge,Metadata Link Drive,Metadata Link GitHub,Notes
NA,NA,White,Madracis decactis,Adult,1,MD_1_7,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_8,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_9,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_10,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_11,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_12,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_13,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_14,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_15,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_16,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_17,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_18,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_19,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_20,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_21,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_22,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_23,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_24,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_25,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_26,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_28,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_29,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_31,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_33,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,1,MD_1_36,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_1,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_2,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_3,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_4,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_5,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_6,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_7,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_8,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_9,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_10,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_11,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_12,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_13,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_14,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_15,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_16,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_17,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_18,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_19,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_20,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_21,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_22,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_23,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_24,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_25,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_26,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_27,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_28,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_31,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_32,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_34,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,2,MD_2_35,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_1,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_2,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_3,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_4,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_5,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_6,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_7,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_8,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_9,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_10,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_11,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_12,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_13,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_14,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_15,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Madracis decactis,Adult,3,MD_4_16,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
